"Any","Id_aforament","Mes","Codi_tipus_dia","Desc_tipus_dia","Valor_IMD"
2023,"10013",10,2,"laborables", 4463
2023,"10013",10,3,"divendres", 4120
2023,"10013",10,4,"dissabte", 3603
2023,"10013",10,5,"diumenge", 2584
2023,"10013",11,1,"dilluns", 4208
2023,"10013",11,2,"laborables", 4295
2023,"10013",11,3,"divendres", 4249
2023,"10013",11,4,"dissabte", 3632
2023,"10013",11,5,"diumenge", 2582
2023,"10013",12,1,"dilluns", 4136
2023,"10013",12,2,"laborables", 3931
2023,"10013",12,3,"divendres", 4138
2023,"10013",12,4,"dissabte", 3473
2023,"10013",12,5,"diumenge", 2704
2023,"10014",1,1,"dilluns", 3951
2023,"10014",1,2,"laborables", 4089
2023,"10014",1,3,"divendres", 4357
2023,"10014",1,4,"dissabte", 3645
2023,"10014",1,5,"diumenge", 2617
2023,"10014",2,1,"dilluns", 3935
2023,"10014",2,2,"laborables", 4076
2023,"10014",2,3,"divendres", 4209
2023,"10014",2,4,"dissabte", 3503
2023,"10014",2,5,"diumenge", 2663
2023,"10014",3,1,"dilluns", 3988
2023,"10014",3,2,"laborables", 4098
2023,"10014",3,3,"divendres", 4289
2023,"10014",3,4,"dissabte", 3602
2023,"10014",3,5,"diumenge", 2963
2023,"10014",4,1,"dilluns", 3851
2023,"10014",4,2,"laborables", 4025
2023,"10014",4,3,"divendres", 4379
2023,"10014",4,4,"dissabte", 3806
2023,"10014",4,5,"diumenge", 2642
2023,"10014",5,1,"dilluns", 3900
2023,"10014",5,2,"laborables", 4015
2023,"10014",5,3,"divendres", 4221
2023,"10014",5,4,"dissabte", 3709
2023,"10014",5,5,"diumenge", 2695
2023,"10014",6,1,"dilluns", 4065
2023,"10014",6,2,"laborables", 4308
2023,"10014",6,3,"divendres", 4352
2023,"10014",6,4,"dissabte", 4143
2023,"10014",6,5,"diumenge", 4717
2023,"10014",7,1,"dilluns", 3746
2023,"10014",7,2,"laborables", 3904
2023,"10014",7,3,"divendres", 4091
2023,"10014",7,4,"dissabte", 3511
2023,"10014",7,5,"diumenge", 2966
2023,"10014",8,1,"dilluns", 3238
2023,"10014",8,2,"laborables", 3341
2023,"10014",8,3,"divendres", 3495
2023,"10014",8,4,"dissabte", 2985
2023,"10014",8,5,"diumenge", 2378
2023,"10014",9,1,"dilluns", 3761
2023,"10014",9,2,"laborables", 3783
2023,"10014",9,3,"divendres", 3949
2023,"10014",9,4,"dissabte", 3153
2023,"10014",9,5,"diumenge", 2530
2023,"10014",10,1,"dilluns", 3600
2023,"10014",10,2,"laborables", 3745
2023,"10014",10,3,"divendres", 3851
2023,"10014",10,4,"dissabte", 3377
2023,"10014",10,5,"diumenge", 2531
2023,"10014",11,1,"dilluns", 3556
2023,"10014",11,2,"laborables", 3699
2023,"10014",11,3,"divendres", 3968
2023,"10014",11,4,"dissabte", 3395
2023,"10014",11,5,"diumenge", 2548
2023,"10014",12,1,"dilluns", 3360
2023,"10014",12,2,"laborables", 3710
2023,"10014",12,3,"divendres", 3543
2023,"10014",12,4,"dissabte", 3126
2023,"10014",12,5,"diumenge", 2577
2023,"10015",1,1,"dilluns", 12682
2023,"10015",1,2,"laborables", 13255
2023,"10015",1,3,"divendres", 14249
2023,"10015",1,4,"dissabte", 11403
2023,"10015",1,5,"diumenge", 8438
2023,"10015",2,1,"dilluns", 12683
2023,"10015",2,2,"laborables", 13300
2023,"10015",2,3,"divendres", 14395
2023,"10015",2,4,"dissabte", 11313
2023,"10015",2,5,"diumenge", 8828
2023,"10015",3,1,"dilluns", 12634
2023,"10015",3,2,"laborables", 13549
2023,"10015",3,3,"divendres", 14539
2023,"10015",3,4,"dissabte", 11794
2023,"10015",3,5,"diumenge", 8961
2023,"10015",4,1,"dilluns", 13405
2023,"10015",4,2,"laborables", 13848
2023,"10015",4,3,"divendres", 15449
2023,"10015",4,4,"dissabte", 11448
2023,"10015",4,5,"diumenge", 8579
2023,"10015",5,1,"dilluns", 13637
2023,"10015",5,2,"laborables", 14253
2023,"10015",5,3,"divendres", 15574
2023,"10015",5,4,"dissabte", 12919
2023,"10015",5,5,"diumenge", 10066
2023,"10015",6,1,"dilluns", 14909
2023,"10015",6,2,"laborables", 15622
2023,"10015",6,3,"divendres", 16686
2023,"10015",6,4,"dissabte", 13036
2023,"10015",6,5,"diumenge", 10346
2023,"10015",7,1,"dilluns", 13589
2023,"10015",7,2,"laborables", 14818
2023,"10015",7,3,"divendres", 15041
2023,"10015",7,4,"dissabte", 11846
2023,"10015",7,5,"diumenge", 10004
2023,"10015",8,1,"dilluns", 11464
2023,"10015",8,2,"laborables", 12270
2023,"10015",8,3,"divendres", 12476
2023,"10015",8,4,"dissabte", 9407
2023,"10015",8,5,"diumenge", 8128
2023,"10015",9,1,"dilluns", 14421
2023,"10015",9,2,"laborables", 15088
2023,"10015",9,3,"divendres", 15834
2023,"10015",9,4,"dissabte", 12410
2023,"10015",9,5,"diumenge", 9622
2023,"10015",10,1,"dilluns", 13572
2023,"10015",10,2,"laborables", 14636
2023,"10015",10,3,"divendres", 15074
2023,"10015",10,4,"dissabte", 11998
2023,"10015",10,5,"diumenge", 9583
2023,"10015",11,1,"dilluns", 12883
2023,"10015",11,2,"laborables", 13553
2023,"10015",11,3,"divendres", 15055
2023,"10015",11,4,"dissabte", 12358
2023,"10015",11,5,"diumenge", 9086
2023,"10015",12,1,"dilluns", 14552
2023,"10015",12,2,"laborables", 14727
2023,"10015",12,3,"divendres", 15735
2023,"10015",12,4,"dissabte", 12426
2023,"10015",12,5,"diumenge", 9925
2023,"10017",1,1,"dilluns", 7748
2023,"10017",1,2,"laborables", 8068
2023,"10017",1,3,"divendres", 8277
2023,"10017",1,4,"dissabte", 6481
2023,"10017",1,5,"diumenge", 4614
2023,"10017",2,1,"dilluns","Mesura no disponible"
2023,"10017",2,2,"laborables","Mesura no disponible"
2023,"10017",2,3,"divendres","Mesura no disponible"
2023,"10017",2,4,"dissabte","Mesura no disponible"
2023,"10017",2,5,"diumenge","Mesura no disponible"
2023,"10017",3,1,"dilluns", 7396
2023,"10017",3,2,"laborables", 7578
2023,"10017",3,3,"divendres", 7493
2023,"10017",3,4,"dissabte", 6525
2023,"10017",3,5,"diumenge", 5203
2023,"10017",4,1,"dilluns", 6071
2023,"10017",4,2,"laborables", 6388
2023,"10017",4,3,"divendres", 6517
2023,"10017",4,4,"dissabte", 5048
2023,"10017",4,5,"diumenge", 3524
2023,"10017",5,1,"dilluns", 6413
2023,"10017",5,2,"laborables", 6560
2023,"10017",5,3,"divendres", 6588
2023,"10017",5,4,"dissabte", 5283
2023,"10017",5,5,"diumenge", 3867
2023,"10017",6,1,"dilluns", 6428
2023,"10017",6,2,"laborables", 6659
2023,"10017",6,3,"divendres", 6600
2023,"10017",6,4,"dissabte", 5120
2023,"10017",6,5,"diumenge", 3661
2023,"10017",7,1,"dilluns", 7924
2023,"10017",7,2,"laborables", 8223
2023,"10017",7,3,"divendres", 8150
2023,"10017",7,4,"dissabte", 5863
2023,"10017",7,5,"diumenge", 4477
2023,"10017",8,1,"dilluns", 6341
2023,"10017",8,2,"laborables", 6522
2023,"10017",8,3,"divendres", 6356
2023,"10017",8,4,"dissabte", 4977
2023,"10017",8,5,"diumenge", 3667
2023,"10017",9,1,"dilluns", 7240
2023,"10017",9,2,"laborables", 7502
2023,"10017",9,3,"divendres", 7343
2023,"10017",9,4,"dissabte", 5770
2023,"10017",9,5,"diumenge", 4224
2023,"10017",10,1,"dilluns", 6542
2023,"10017",10,2,"laborables", 6624
2023,"10017",10,3,"divendres", 6213
2023,"10017",10,4,"dissabte", 4996
2023,"10017",10,5,"diumenge", 3844
2023,"10017",11,1,"dilluns", 6376
2023,"10017",11,2,"laborables", 6566
2023,"10017",11,3,"divendres", 6590
2023,"10017",11,4,"dissabte", 5361
2023,"10017",11,5,"diumenge", 3949
2023,"10017",12,1,"dilluns", 6452
2023,"10017",12,2,"laborables", 6291
2023,"10017",12,3,"divendres", 6559
2023,"10017",12,4,"dissabte", 5153
2023,"10017",12,5,"diumenge", 3886
2023,"10018",1,1,"dilluns", 5746
2023,"10018",1,2,"laborables", 6096
2023,"10018",1,3,"divendres", 6602
2023,"10018",1,4,"dissabte", 5595
2023,"10018",1,5,"diumenge", 4312
2023,"10018",2,1,"dilluns","Mesura no disponible"
2023,"10018",2,2,"laborables","Mesura no disponible"
2023,"10018",2,3,"divendres","Mesura no disponible"
2023,"10018",2,4,"dissabte","Mesura no disponible"
2023,"10018",2,5,"diumenge","Mesura no disponible"
2023,"10018",3,1,"dilluns", 5779
2023,"10018",3,2,"laborables", 6122
2023,"10018",3,3,"divendres", 6682
2023,"10018",3,4,"dissabte", 6033
2023,"10018",3,5,"diumenge", 6215
2023,"10018",4,1,"dilluns", 5835
2023,"10018",4,2,"laborables", 6079
2023,"10018",4,3,"divendres", 6737
2023,"10018",4,4,"dissabte", 5579
2023,"10018",4,5,"diumenge", 4122
2023,"10018",5,1,"dilluns", 5919
2023,"10018",5,2,"laborables", 6092
2023,"10018",5,3,"divendres", 6590
2023,"10018",5,4,"dissabte", 5859
2023,"10018",5,5,"diumenge", 4384
2023,"10018",6,1,"dilluns", 6143
2023,"10018",6,2,"laborables", 6371
2023,"10018",6,3,"divendres", 6771
2023,"10018",6,4,"dissabte", 5778
2023,"10018",6,5,"diumenge", 4120
2023,"10018",7,1,"dilluns", 8074
2023,"10018",7,2,"laborables", 8639
2023,"10018",7,3,"divendres", 9207
2023,"10018",7,4,"dissabte", 6664
2023,"10018",7,5,"diumenge", 5074
2023,"10018",8,1,"dilluns", 6898
2023,"10018",8,2,"laborables", 7108
2023,"10018",8,3,"divendres", 7044
2023,"10018",8,4,"dissabte", 5891
2023,"10018",8,5,"diumenge", 4248
2023,"10018",9,1,"dilluns", 7682
2023,"10018",9,2,"laborables", 7417
2023,"10018",9,3,"divendres", 8128
2023,"10018",9,4,"dissabte", 6449
2023,"10018",9,5,"diumenge", 4793
2023,"10018",10,1,"dilluns", 5788
2023,"10018",10,2,"laborables", 6067
2023,"10018",10,3,"divendres", 6362
2023,"10018",10,4,"dissabte", 5800
2023,"10018",10,5,"diumenge", 4283
2023,"10018",11,1,"dilluns", 5767
2023,"10018",11,2,"laborables", 6058
2023,"10018",11,3,"divendres", 6822
2023,"10018",11,4,"dissabte", 5953
2023,"10018",11,5,"diumenge", 4502
2023,"10018",12,1,"dilluns", 5797
2023,"10018",12,2,"laborables", 5947
2023,"10018",12,3,"divendres", 6277
2023,"10018",12,4,"dissabte", 5634
2023,"10018",12,5,"diumenge", 4447
2023,"10019",1,1,"dilluns", 4522
2023,"10019",1,2,"laborables", 4699
2023,"10019",1,3,"divendres", 5063
2023,"10019",1,4,"dissabte", 3166
2023,"10019",1,5,"diumenge", 2484
2023,"10019",2,1,"dilluns", 4843
2023,"10019",2,2,"laborables", 5183
2023,"10019",2,3,"divendres", 5295
2023,"10019",2,4,"dissabte", 3629
2023,"10019",2,5,"diumenge", 3053
2023,"10019",3,1,"dilluns", 4767
2023,"10019",3,2,"laborables", 5277
2023,"10019",3,3,"divendres", 5318
2023,"10019",3,4,"dissabte", 3604
2023,"10019",3,5,"diumenge", 3086
2023,"10019",4,1,"dilluns", 4480
2023,"10019",4,2,"laborables", 5095
2023,"10019",4,3,"divendres", 6153
2023,"10019",4,4,"dissabte", 3530
2023,"10019",4,5,"diumenge", 2832
2023,"10019",5,1,"dilluns", 6035
2023,"10019",5,2,"laborables", 6214
2023,"10019",5,3,"divendres", 6367
2023,"10019",5,4,"dissabte", 4269
2023,"10019",5,5,"diumenge", 3442
2023,"10019",6,1,"dilluns", 6205
2023,"10019",6,2,"laborables", 6422
2023,"10019",6,3,"divendres", 6291
2023,"10019",6,4,"dissabte", 4089
2023,"10019",6,5,"diumenge", 3740
2023,"10019",7,1,"dilluns", 5130
2023,"10019",7,2,"laborables", 5410
2023,"10019",7,3,"divendres", 5326
2023,"10019",7,4,"dissabte", 3657
2023,"10019",7,5,"diumenge", 3029
2023,"10019",8,1,"dilluns", 4077
2023,"10019",8,2,"laborables", 4236
2023,"10019",8,3,"divendres", 3932
2023,"10019",8,4,"dissabte", 2903
2023,"10019",8,5,"diumenge", 2446
2023,"10019",9,1,"dilluns", 5418
2023,"10019",9,2,"laborables", 5980
2023,"10019",9,3,"divendres", 5856
2023,"10019",9,4,"dissabte", 3651
2023,"10019",9,5,"diumenge", 3142
2023,"10019",10,1,"dilluns", 5952
2023,"10019",10,2,"laborables", 6140
2023,"10019",10,3,"divendres", 5962
2023,"10019",10,4,"dissabte", 4145
2023,"10019",10,5,"diumenge", 3696
2023,"10019",11,1,"dilluns", 5906
2023,"10019",11,2,"laborables", 6348
2023,"10019",11,3,"divendres", 6411
2023,"10019",11,4,"dissabte", 4426
2023,"10019",11,5,"diumenge", 3682
2023,"10019",12,1,"dilluns", 5450
2023,"10019",12,2,"laborables", 5674
2023,"10019",12,3,"divendres", 5777
2023,"10019",12,4,"dissabte", 3827
2023,"10019",12,5,"diumenge", 3086
2023,"1002",1,1,"dilluns", 13948
2023,"1002",1,2,"laborables", 14695
2023,"1002",1,3,"divendres", 15825
2023,"1002",1,4,"dissabte", 12354
2023,"1002",1,5,"diumenge", 9545
2023,"1002",2,1,"dilluns", 14490
2023,"1002",2,2,"laborables", 15157
2023,"1002",2,3,"divendres", 15839
2023,"1002",2,4,"dissabte", 12296
2023,"1002",2,5,"diumenge", 10566
2023,"1002",3,1,"dilluns", 14656
2023,"1002",3,2,"laborables", 15250
2023,"1002",3,3,"divendres", 15685
2023,"1002",3,4,"dissabte", 12584
2023,"1002",3,5,"diumenge", 10834
2023,"1002",4,1,"dilluns", 14714
2023,"1002",4,2,"laborables", 15214
2023,"1002",4,3,"divendres", 16005
2023,"1002",4,4,"dissabte", 11796
2023,"1002",4,5,"diumenge", 9974
2023,"1002",5,1,"dilluns", 14907
2023,"1002",5,2,"laborables", 15480
2023,"1002",5,3,"divendres", 15961
2023,"1002",5,4,"dissabte", 13175
2023,"1002",5,5,"diumenge", 10320
2023,"1002",6,1,"dilluns", 14975
2023,"1002",6,2,"laborables", 15894
2023,"1002",6,3,"divendres", 15796
2023,"1002",6,4,"dissabte", 11582
2023,"1002",6,5,"diumenge", 9744
2023,"1002",7,1,"dilluns", 14950
2023,"1002",7,2,"laborables", 16097
2023,"1002",7,3,"divendres", 14878
2023,"1002",7,4,"dissabte", 10281
2023,"1002",7,5,"diumenge", 10061
2023,"1002",8,1,"dilluns", 11496
2023,"1002",8,2,"laborables", 11590
2023,"1002",8,3,"divendres", 10425
2023,"1002",8,4,"dissabte", 8050
2023,"1002",8,5,"diumenge", 8323
2023,"1002",9,1,"dilluns", 14538
2023,"1002",9,2,"laborables", 15569
2023,"1002",9,3,"divendres", 15481
2023,"1002",9,4,"dissabte", 11890
2023,"1002",9,5,"diumenge", 9619
2023,"1002",10,1,"dilluns", 14944
2023,"1002",10,2,"laborables", 15925
2023,"1002",10,3,"divendres", 15186
2023,"1002",10,4,"dissabte", 12279
2023,"1002",10,5,"diumenge", 10675
2023,"1002",11,1,"dilluns", 13696
2023,"1002",11,2,"laborables", 15611
2023,"1002",11,3,"divendres", 15698
2023,"1002",11,4,"dissabte", 12724
2023,"1002",11,5,"diumenge", 9847
2023,"1002",12,1,"dilluns","Mesura no disponible"
2023,"1002",12,2,"laborables","Mesura no disponible"
2023,"1002",12,3,"divendres","Mesura no disponible"
2023,"1002",12,4,"dissabte","Mesura no disponible"
2023,"1002",12,5,"diumenge","Mesura no disponible"
2023,"1003",1,1,"dilluns", 16764
2023,"1003",1,2,"laborables", 17318
2023,"1003",1,3,"divendres", 18523
2023,"1003",1,4,"dissabte", 15183
2023,"1003",1,5,"diumenge", 11781
2023,"1003",2,1,"dilluns", 17703
2023,"1003",2,2,"laborables", 17904
2023,"1003",2,3,"divendres", 18629
2023,"1003",2,4,"dissabte", 14473
2023,"1003",2,5,"diumenge", 12702
2023,"1003",3,1,"dilluns", 17414
2023,"1003",3,2,"laborables", 18043
2023,"1003",3,3,"divendres", 18710
2023,"1003",3,4,"dissabte", 15557
2023,"1003",3,5,"diumenge", 13347
2023,"1003",4,1,"dilluns", 17725
2023,"1003",4,2,"laborables", 18236
2023,"1003",4,3,"divendres", 19249
2023,"1003",4,4,"dissabte", 15020
2023,"1003",4,5,"diumenge", 12378
2023,"1003",5,1,"dilluns", 17858
2023,"1003",5,2,"laborables", 18595
2023,"1003",5,3,"divendres", 19257
2023,"1003",5,4,"dissabte", 15668
2023,"1003",5,5,"diumenge", 13366
2023,"1003",6,1,"dilluns", 18652
2023,"1003",6,2,"laborables", 18400
2023,"1003",6,3,"divendres", 18479
2023,"1003",6,4,"dissabte", 14324
2023,"1003",6,5,"diumenge", 11636
2023,"1003",7,1,"dilluns", 15941
2023,"1003",7,2,"laborables", 17660
2023,"1003",7,3,"divendres", 15809
2023,"1003",7,4,"dissabte", 11173
2023,"1003",7,5,"diumenge", 11304
2023,"1003",8,1,"dilluns", 14518
2023,"1003",8,2,"laborables", 12714
2023,"1003",8,3,"divendres", 12678
2023,"1003",8,4,"dissabte", 9947
2023,"1003",8,5,"diumenge", 10891
2023,"1003",9,1,"dilluns", 18004
2023,"1003",9,2,"laborables", 18728
2023,"1003",9,3,"divendres", 18611
2023,"1003",9,4,"dissabte", 14536
2023,"1003",9,5,"diumenge", 13198
2023,"1003",10,1,"dilluns","Mesura no disponible"
2023,"1003",10,2,"laborables","Mesura no disponible"
2023,"1003",10,3,"divendres","Mesura no disponible"
2023,"1003",10,4,"dissabte","Mesura no disponible"
2023,"1003",10,5,"diumenge","Mesura no disponible"
2023,"1003",11,1,"dilluns","Mesura no disponible"
2023,"1003",11,2,"laborables","Mesura no disponible"
2023,"1003",11,3,"divendres","Mesura no disponible"
2023,"1003",11,4,"dissabte","Mesura no disponible"
2023,"1003",11,5,"diumenge","Mesura no disponible"
2023,"1003",12,1,"dilluns","Mesura no disponible"
2023,"1003",12,2,"laborables","Mesura no disponible"
2023,"1003",12,3,"divendres","Mesura no disponible"
2023,"1003",12,4,"dissabte","Mesura no disponible"
2023,"1003",12,5,"diumenge","Mesura no disponible"
2023,"1004",1,1,"dilluns", 36088
2023,"1004",1,2,"laborables", 37648
2023,"1004",1,3,"divendres", 40371
2023,"1004",1,4,"dissabte", 31278
2023,"1004",1,5,"diumenge", 22822
2023,"1004",2,1,"dilluns", 37587
2023,"1004",2,2,"laborables", 38663
2023,"1004",2,3,"divendres", 40181
2023,"1004",2,4,"dissabte", 31603
2023,"1004",2,5,"diumenge", 24240
2023,"1004",3,1,"dilluns", 37711
2023,"1004",3,2,"laborables", 38803
2023,"1004",3,3,"divendres", 41507
2023,"1004",3,4,"dissabte", 32204
2023,"1004",3,5,"diumenge", 25602
2023,"1004",4,1,"dilluns", 37203
2023,"1004",4,2,"laborables", 38649
2023,"1004",4,3,"divendres", 42156
2023,"1004",4,4,"dissabte", 30777
2023,"1004",4,5,"diumenge", 21679
2023,"1004",5,1,"dilluns", 38558
2023,"1004",5,2,"laborables", 39388
2023,"1004",5,3,"divendres", 41212
2023,"1004",5,4,"dissabte", 32927
2023,"1004",5,5,"diumenge", 23705
2023,"1004",6,1,"dilluns", 37398
2023,"1004",6,2,"laborables", 39558
2023,"1004",6,3,"divendres", 39748
2023,"1004",6,4,"dissabte", 31707
2023,"1004",6,5,"diumenge", 22515
2023,"1004",7,1,"dilluns", 36179
2023,"1004",7,2,"laborables", 38321
2023,"1004",7,3,"divendres", 38474
2023,"1004",7,4,"dissabte", 28091
2023,"1004",7,5,"diumenge", 21957
2023,"1004",8,1,"dilluns", 27479
2023,"1004",8,2,"laborables", 28485
2023,"1004",8,3,"divendres", 27296
2023,"1004",8,4,"dissabte", 19960
2023,"1004",8,5,"diumenge", 16991
2023,"1004",9,1,"dilluns", 36496
2023,"1004",9,2,"laborables", 37971
2023,"1004",9,3,"divendres", 37616
2023,"1004",9,4,"dissabte", 26888
2023,"1004",9,5,"diumenge", 20909
2023,"1004",10,1,"dilluns","Mesura no disponible"
2023,"1004",10,2,"laborables","Mesura no disponible"
2023,"1004",10,3,"divendres","Mesura no disponible"
2023,"1004",10,4,"dissabte","Mesura no disponible"
2023,"1004",10,5,"diumenge","Mesura no disponible"
2023,"1004",11,1,"dilluns","Mesura no disponible"
2023,"1004",11,2,"laborables","Mesura no disponible"
2023,"1004",11,3,"divendres","Mesura no disponible"
2023,"1004",11,4,"dissabte","Mesura no disponible"
2023,"1004",11,5,"diumenge","Mesura no disponible"
2023,"1004",12,1,"dilluns","Mesura no disponible"
2023,"1004",12,2,"laborables","Mesura no disponible"
2023,"1004",12,3,"divendres","Mesura no disponible"
2023,"1004",12,4,"dissabte","Mesura no disponible"
2023,"1004",12,5,"diumenge","Mesura no disponible"
2023,"1005",1,1,"dilluns", 12978
2023,"1005",1,2,"laborables", 13644
2023,"1005",1,3,"divendres", 14698
2023,"1005",1,4,"dissabte", 12012
2023,"1005",1,5,"diumenge", 8821
2023,"1005",2,1,"dilluns", 15097
2023,"1005",2,2,"laborables", 14615
2023,"1005",2,3,"divendres", 14726
2023,"1005",2,4,"dissabte", 11900
2023,"1005",2,5,"diumenge", 9741
2023,"1005",3,1,"dilluns", 13655
2023,"1005",3,2,"laborables", 15048
2023,"1005",3,3,"divendres", 15055
2023,"1005",3,4,"dissabte", 12294
2023,"1005",3,5,"diumenge", 10522
2023,"1005",4,1,"dilluns", 13769
2023,"1005",4,2,"laborables", 14118
2023,"1005",4,3,"divendres", 15598
2023,"1005",4,4,"dissabte", 11734
2023,"1005",4,5,"diumenge", 8681
2023,"1005",5,1,"dilluns", 14280
2023,"1005",5,2,"laborables", 14720
2023,"1005",5,3,"divendres", 15352
2023,"1005",5,4,"dissabte", 12463
2023,"1005",5,5,"diumenge", 9551
2023,"1005",6,1,"dilluns","Mesura no disponible"
2023,"1005",6,2,"laborables","Mesura no disponible"
2023,"1005",6,3,"divendres","Mesura no disponible"
2023,"1005",6,4,"dissabte","Mesura no disponible"
2023,"1005",6,5,"diumenge","Mesura no disponible"
2023,"1005",7,1,"dilluns","Mesura no disponible"
2023,"1005",7,2,"laborables","Mesura no disponible"
2023,"1005",7,3,"divendres","Mesura no disponible"
2023,"1005",7,4,"dissabte","Mesura no disponible"
2023,"1005",7,5,"diumenge","Mesura no disponible"
2023,"1005",8,1,"dilluns", 10155
2023,"1005",8,2,"laborables", 10749
2023,"1005",8,3,"divendres", 10328
2023,"1005",8,4,"dissabte", 8146
2023,"1005",8,5,"diumenge", 6928
2023,"1005",9,1,"dilluns", 14174
2023,"1005",9,2,"laborables", 15301
2023,"1005",9,3,"divendres", 15003
2023,"1005",9,4,"dissabte", 11632
2023,"1005",9,5,"diumenge", 8567
2023,"1005",10,1,"dilluns", 14895
2023,"1005",10,2,"laborables", 15684
2023,"1005",10,3,"divendres", 15107
2023,"1005",10,4,"dissabte", 12135
2023,"1005",10,5,"diumenge", 9955
2023,"1005",11,1,"dilluns", 14484
2023,"1005",11,2,"laborables", 15196
2023,"1005",11,3,"divendres", 15865
2023,"1005",11,4,"dissabte", 12903
2023,"1005",11,5,"diumenge", 10133
2023,"1005",12,1,"dilluns", 14305
2023,"1005",12,2,"laborables", 13325
